company-externalId,company-name,company-phone,company-website,company-locationAddress,company-locationCity,company-locationState,company-locationZipCode,company-locationCountry,company-locationName,company-document,company-owners,company-note
77506,Ralph Lauren,004122 5455 400,,"8 Chemin Dei Blandonnet, 1214 Vernier",Geneva,,1214,CH,"Geneva, SWITZERLAND",199075.rtf,,"Status: Active
Last Contacted: 2013-09-06
By: Jan Cook
Last Perm Job: 2011-07-27
Managed By: Stephen Hellier
Last Contract Job: 2011-12-21
Managed By: Jan Cook
Contract: Stephen Hellier
"
77533,Bonamy Finch,01932 808 295,,"Coveham House, Downside Bridge Road",Cobham,Surrey,KT11 3EP,,"Cobham, Surrey",,,"Status: Active
Last Contacted: 2015-10-06
By: Kelsey Carew
Last Perm Job: 2009-01-22
Managed By: Sam King
Contract: Sara Turkes
"
77584,AG FÜR DIE NEUE ZÜRCHER ZEITUNG,0041 44 258 1111,,Falkenstr. 11 PF ,Zurich,,8021,CH,"Zurich, SWITZERLAND",,,"Status: Incomplete
Contract: Stephen Hellier
"
77592,Catapult,0041 444 666 700,,Gutstr. 73 ,Zurich ,,8055,CH,"Zurich , SWITZERLAND",,,"Status: Incomplete
Contract: Stephen Hellier
"
77603,Marti Communications AG,+41 44 395 4100,,Buehlstr. 2,Zurich,,8125,CH,"Zurich, SWITZERLAND",2282851.rtf,,"Status: Incomplete
Contract: Stephen Hellier
"
77666,Nunwood 2,0845 3720103,,"72-82 Rosebury Avenue, Clerkenwell",London,,EC1R 4RW,GB,"London, UNITED KINGDOM","230434.doc,230435.rtf",,"Status: Incomplete
Last Contacted: 2011-07-08
By: Jerome Marks
Last Perm Job: 2011-07-08
Managed By: Jerome Marks
Contract: Eric Thwaite
"
78687,Ebiquity,02076 509 600,,"City Point, 1 Ropemaker Street, London EC2Y 9AW",London,,EC2Y 9AW,GB,"London, UNITED KINGDOM",,,"Status: Active
Last Contacted: 2017-02-01
By: Henry Jackson
Last Perm Job: 2016-07-20
Managed By: Adam Oliver
Contract: Eric Thwaite
"
80154,NTT Data,44 (0) 20 7220 9200,,"Excalibur House,, 2 Millennium Centre,Crosby Way",Farnham ,Surrey ,GU9 7XX ,,"Farnham , Surrey ",,,"Status: Active
Last Contacted: 2017-02-09
By: Max Petch
Last Visited: 2015-06-23
By: Matthew Mangan
Last Perm Job: 2016-11-18
Managed By: Max Petch
Last Contract Job: 2015-12-08
Managed By: Denva Bradford
Contract: Stephen Hellier
"
80925,IFS Defence Ltd,02083 295 600 ,www.ifsdefence.com,"Apex Twr , High Street",New Malden ,Surrey ,KT3 4LH,GB,"New Malden , Surrey , UNITED KINGDOM",,,"Status: Incomplete
Contract: Stephen Hellier
"
80933,Talbot Underwriting,020 7550 3500,www.talbotuw.com,60 Threadneedle Street London ,London,London,EC2R 8HP ,,"London, London",413103.rtf,,"Status: Lead
Last Contacted: 2015-09-18
By: Carl Ashdown
Last Perm Job: 2009-12-14
Managed By: Louise Rowson
Last Contract Job: 2010-03-30
Managed By: Louise Rowson
Contract: Stephen Hellier
"
81043,Daimler Chrysler,01908 301 000,,Tongwell,Milton Keynes,,MK15 8BA,GB,"Milton Keynes, UNITED KINGDOM",,,"Status: Active
Last Contacted: 2009-04-02
By: Sam King
Last Perm Job: 2009-04-02
Managed By: Sam King
Contract: Eric Thwaite
"
81256,EMS Research,02089 960 498,http://www.ems.eu.com/,107a Power Road,London,W4 5PY,,,"London, W4 5PY",,,"Status: Active
Contract: Sara Turkes
"
81808,Wiley (Ealing),01243 779777,www.wiley.com,"3rd Floor, International House, 7 High Street ",London,London,W5 5B ,GB,"London, London, UNITED KINGDOM",,,"Status: Incomplete
Contract: Stephen Hellier
"
81908,Test Contact,,,test,Worthing,,,,Worthing,,,"Status: Incomplete
Last Contacted: 2013-03-12
By: Bond 01
Contract: Bond 01
"
82413,FSA,02070 661 000,,"25 The North Colonade,Canary Wharf",London,,E14 5HS,GB,"London, UNITED KINGDOM",,,"Status: Active
Last Contacted: 2015-12-03
By: Danielle Green
Last Perm Job: 2010-10-25
Managed By: Jessica Miles
Contract: Eric Thwaite
"
82681,Direct Line Group,01132 920 667,,"Churchill Court, West Moorland Road",Bromley,Kent ,BR1 1DP,,"Bromley, Kent ",,,"Status: Active
Last Contacted: 2015-12-23
By: Danielle Green
Last Perm Job: 2013-11-26
Managed By: Danielle Green
Last Contract Job: 2013-03-27
Managed By: Gurdeep Singh
Contract: Stephen Hellier
"
82708,Tribal Group,0845 123 6001,www.tribalgroup.co.uk,87-91 Newman Street,London,London,W1T 3EY,GB,"London, London, UNITED KINGDOM",,,"Status: Active
Last Contacted: 2015-08-11
By: Lawrence Donnelly
Last Perm Job: 2014-06-17
Managed By: James Butler
Contract: Stephen Hellier
"
82820,The Telegraph,02079312000,,111 Buckingham Palace Road,London,,SW1W 2NF,,London,,,"Status: Incomplete
Contract: Adam Oliver
"
85047,Paloma, 020 7247 5575,,110 Middlesex Street,London,London,E1 7HY,GB,"London, London, UNITED KINGDOM",,,"Status: Incomplete
Contract: Stephen Hellier
"
85368,Department of Health,02072 103 000,,"Richmond House, 79 Whitehall",London,,SW1A 2NS,,London,,,"Status: Active
Contract: Eric Thwaite
"
85394,Monitise Group,0) 20 3657 0900,WWW.MONITISEGROUP.COM,"Warnford House, 29 Frogmorton Street",London,LONDON,EC2N 2AT ,GB,"London, LONDON, UNITED KINGDOM",,,"Status: Incomplete
Last Contacted: 2016-03-14
By: Danielle Green
Contract: Stephen Hellier
"
85836,Bet365, 01782 684757,www.bet365.com,"Hillside, Festival Way ",STOKE ON TRENT ,,ST1 5SH,,STOKE ON TRENT ,1086494.rtf,,"Status: Active
Last Contacted: 2011-07-14
By: Paul Koch
Contract: Stephen Hellier
"
88178,Skype,0207 2910350,,2 Stephen Street,London,,W1T 1AN,,London,,,"Status: Incomplete
Contract: Eric Thwaite
"
88446,Bank of England,02076 014 444 ,,Threedneedle street,London,,EC2R 8AH,GB,"London, UNITED KINGDOM",104867983.rtf,,"Status: Active
Last Contacted: 2016-04-01
By: Danielle Green
Last Perm Job: 2011-10-04
Managed By: Sam King
Contract: Eric Thwaite
"
40401,5one,0203 051 5151,,"Metro Building , Metro Building (4th Floor)",london,,W6 8DL,,london,,,"Status: Incomplete
Last Contacted: 2015-06-01
By: Adam Oliver
Last Perm Job: 2015-05-28
Managed By: Timothy McAllister
Contract: Eric Thwaite
"
40503,Ian Thurman 2,0207 602 6000,www.caci.co.uk,"Kensington Village, Avonmore Road",London,,W14 8TS,,London,48472.html,,"Status: Incomplete
Contract: Eric Thwaite
"
40505,CACI 3,0207 602 6000,www.caci.co.uk,"CACI House, Kensington Village",London,,W14 8TS,,London,,,"Status: Incomplete
Contract: Eric Thwaite
"
40508,CACI 6,0207 602 6000,www.caci.co.uk,"CACI House, Kensington Village",London,,W14 8TS,,London,,,"Status: Incomplete
Contract: Eric Thwaite
"
40513,CACI 9,0207 602 6000,,Kensington Village,London,,W14 8TS,,London,,,"Status: Incomplete
Contract: Eric Thwaite
"
40515,CACI 10,0207 602 6000,,Kensington Village,London,,W14 8TS,,London,,,"Status: Incomplete
Contract: Eric Thwaite
"
40773,Swiss Life AG,+41 43 284 3797,,General-Guisan-Quai 40,Zurich,,8022,CH,"Zurich, SWITZERLAND",66577.rtf,,"Status: Incomplete
Last Contacted: 2013-12-06
By: Annahita Lagevardi
Last Perm Job: 2009-01-13
Contract: Stephen Hellier
"
40810,"UBS, Zurich",+41 44 234 1111,,Albisriederplatz 8,Zürich,,8004,CH,"Zürich, Switzerland",180253.rtf,,"Status: Incomplete
Last Contacted: 2016-04-29
By: Danielle Green
Last Perm Job: 2011-02-17
Managed By: Chris Murphy
Last Contract Job: 2012-08-09
Managed By: Stephen Hellier
Contract: Stephen Hellier
"
41488,BHF Bank,+41 44 209 7511,,Postfach,Zurich,,8027 ,,Zurich,841679.rtf,,"Status: Active
Last Contacted: 2013-12-19
By: Annahita Lagevardi
Contract: Stephen Hellier
"
41495,Bank Julius Bär & Co,+41 58 888 1111,,Postfach,Zürich-Mülligen,,8010,CH,"Zürich-Mülligen, SWITZERLAND",639000.rtf,,"Status: Active
Last Contacted: 2015-05-27
By: Lawrence Donnelly
Last Perm Job: 2008-06-06
Last Contract Job: 2013-11-22
Managed By: Annahita Lagevardi
Contract: Stephen Hellier
"
41659,test client 1,01903 707070,,2 Ely Place,Dublin,,,,Dublin,1444420.rtf,,"Status: Active
Last Contacted: 2016-01-22
By: Bond 02
Last Visited: 2013-01-24
By: Bond 01
Last Perm Job: 2008-06-30
Managed By: Bond 01
Contract: Bond 01
"
41808,Morgan Stanley,,,Bahnhofstrasse 92,Zurich,,8001,CH,"Zurich, SWITZERLAND",50327.html,,"Status: Incomplete
Contract: Stephen Hellier
"
41811,Morgan Stanley 2,,,Bahnhofstrasse 92,Zurich,,8001,CH,"Zurich, SWITZERLAND",50330.html,,"Status: Incomplete
Contract: Stephen Hellier
"
41815,Bank Thalwil,+41 44 723 8888 ,,Zurich,Zurich,,,CH,"Zurich, SWITZERLAND","50334.html,188179.rtf",,"Status: Incomplete
Last Contacted: 2009-01-21
Contract: Stephen Hellier
"
41817,Bank Vontobel AG,+41 58 283 5900,,Gotthardstrasse 43,Zurich,,8022,CH,"Zurich, Switzerland","50336.html,2296274.rtf",,"Status: Active
Last Contacted: 2009-01-16
Contract: Stephen Hellier
"
41958,George P Johnson,02088 792 200,,52 High St,Kingston upon Thames,,KT1 1HN,GB,"Kingston upon Thames, UNITED KINGDOM",50477.html,,"Status: Active
Contract: Curtis Reed
"
42207,AOL Europe,0207 492 1000 ,,68 Hammersmith Road ,London,,W14 8YW,GB,"London, UNITED KINGDOM",,,"Status: Active
Last Contacted: 2015-04-23
By: Adam Oliver
Last Perm Job: 2015-04-23
Managed By: Adam Oliver
Contract: Stephen Hellier
"
42271,MRM Meteorite,02071538000,,76-80 Southwark Street,London,,SE1 0PN,GB,"London, UNITED KINGDOM",1382213.rtf,,"Status: Active
Last Contacted: 2015-04-21
By: Lawrence Donnelly
Last Perm Job: 2008-06-13
Managed By: Sam King
Contract: Curtis Reed
"
43069,Aimia,02071 524 700,http://www.loyalty.co.uk/,80 Strand,London,,WC2R 0NN,,London,41794.rtf,,"Status: Active
Last Contacted: 2018-07-06
By: Eric Thwaite
Last Perm Job: 2012-01-25
Managed By: Sam King
Last Contract Job: 2010-06-09
Managed By: Matthew Davoren
Contract: Eric Thwaite
"
43114,MBNA Europe Bank Ltd,01244 672 000,www.mbnacredit.co.uk ,"Stansfield House, Chester Business Park",Chester,Cheshire,CH4 9QQ,,"Chester, Cheshire",,,"Status: Incomplete
Last Contacted: 2008-11-11
By: Eric Thwaite
Last Perm Job: 2008-06-13
Managed By: Sam King
Contract: Adam Oliver
"
43458,Capital One,0115 8433300,,Capital House,Nottingham,,NG2,GB,"Nottingham, UNITED KINGDOM",32812.rtf,,"Status: Incomplete
Last Contacted: 2016-04-14
By: Danielle Green
Last Perm Job: 2011-10-06
Managed By: Christopher Gunn
Contract: Eric Thwaite
"
43471,Platform Home Loans,0207 512 4000,,2 Harbour Exchange Square,London,,E14 9FR,GB,"London, UNITED KINGDOM",,,"Status: Incomplete
Contract: Eric Thwaite
"
43640,Carbon Trust,0800 085 2005 (3),,"8th Floor, 3 Clement's Inn",London,,WC2A 2AZ,GB,"London, UNITED KINGDOM",59655.rtf,,"Status: Incomplete
Last Contacted: 2008-06-17
By: Eric Thwaite
Contract: Eric Thwaite
"
43693,American Express Switzerland,+41 44 385 6900,,Zurich,Zurich,,,CH,"Zurich, SWITZERLAND",33899.rtf,,"Status: Active
Last Contacted: 2013-12-19
By: Annahita Lagevardi
Contract: Stephen Hellier
"
44485,Cembra Money Bank,+41 44 439 8111,,"Cembra Money Bank, Schaffhauserstrasse 315",,,8048 ,CH,SWITZERLAND,1600709.rtf,,"Status: Active
Last Contacted: 2013-12-04
By: Annahita Lagevardi
Last Perm Job: 2008-07-07
Contract: Stephen Hellier
"
44487,Hyposwiss Privatbank AG,+41 44 214 3111,,Schutzengasse 4,Zurich,,8023,CH,"Zurich, SWITZERLAND",2282521.rtf,,"Status: Incomplete
Last Contacted: 2012-12-19
By: Christine Horak
Last Perm Job: 2009-02-23
Managed By: Stephen Hellier
Contract: Stephen Hellier
"
44563,InCore Bank AG,+41 44 286 2121,,Dreikonigstr 8,Zurich,,8022,CH,"Zurich, SWITZERLAND","2296181.rtf,2381161.rtf",,"Status: Incomplete
Last Contacted: 2013-12-03
By: Annahita Lagevardi
Contract: Stephen Hellier
"
44578,Finter Bank,+41 44 289 5500,,Claridenstrasse 35,Zurich,, 8002 ,CH,"Zurich, SWITZERLAND",841999.rtf,,"Status: Incomplete
Last Contacted: 2015-03-12
By: Lawrence Donnelly
Contract: Stephen Hellier
"
46227,T-Systems Switzerland,+41 (0) 848 11 22 11 ,,Balz-Zimmermann-Strasse 7,Kloten,,CH-8302 ,CH,"Kloten, SWITZERLAND",,,"Status: Incomplete
Last Contacted: 2013-02-27
By: Christine Horak
Contract: Stephen Hellier
"
46602,Cross Systems,01223 084 860,,"Route des Acacias, 45 B",Carouge,,1227,CH,"Carouge, SWITZERLAND",,,"Status: Active
Last Contacted: 2013-02-15
By: Christine Horak
Contract: Stephen Hellier
"
46914,Frankfurter Bankgesellschaft,+41 44 265 4444,,Postfach,Zurich,,8022,CH,"Zurich, SWITZERLAND",2280543.rtf,,"Status: Incomplete
Last Contacted: 2009-01-09
Contract: Stephen Hellier
"
47083,DDB UK,02072 583 979,,12 Bishops Bridge Road,London,,W2 6AA,,London,,,"Status: Active
Last Contacted: 2017-02-02
By: Henry Jackson
Last Perm Job: 2016-05-31
Managed By: Eric Thwaite
Last Contract Job: 2013-11-14
Managed By: Sara Turkes
Contract: Eric Thwaite
"
47125,Rapier,0207 3698000,,"The Networking Building, 97 Tottenham Court Road",London,,W1T 4TP,,London,"57108.html,57109.doc,57110.DOC,57111.DOC,57112.doc",,"Status: Active
Last Contacted: 2018-10-16
By: Eric Thwaite
Last Perm Job: 2016-09-30
Managed By: Eric Thwaite
Contract: Eric Thwaite
"
47182,Fujitsu Schweiz,+41 582 588 000 ,,Postfach,Zurich,,8024,CH,"Zurich, SWITZERLAND","57385.html,57386.doc,57387.DOC,57388.DOC,57389.doc,192397.rtf",,"Status: Incomplete
Last Contacted: 2009-01-23
Contract: Stephen Hellier
"
47296,Ernst & Young,02079 512 000,,"1 Moore, London Place",London,,SE1 2AF,,London,"57955.html,57956.doc,57957.DOC,57958.DOC,57959.doc",,"Status: Active
Last Contacted: 2016-02-11
By: Danielle Green
Last Perm Job: 2015-04-24
Managed By: Marcin  Hordyniec
Contract: Eric Thwaite
"
47388,HBOS,08706 005 000,,Trinity Road,Halifax,West Yorkshire,HX1 2RG,,"Halifax, West Yorkshire","58416.html,58417.doc,58418.DOC,58419.DOC,58420.doc",,"Status: Incomplete
Last Contacted: 2012-08-08
By: Jessica Miles
Last Perm Job: 2012-08-08
Managed By: Jessica Miles
Contract: Adam Oliver
"
47988,Matrix Data Solutions,020 7074 1200,,"New London House,, 172 Drury Lane",London,,WC2B 5QR,GB,"London, UNITED KINGDOM",,,"Status: Incomplete
Last Contacted: 2015-02-26
By: Lawrence Donnelly
Last Perm Job: 2009-02-26
Managed By: Stephen Hellier
Contract: Stephen Hellier
"
48032,Simpson Carpenter,0208 971 0800,,"Tuition House, 27-37 St George's Road, Wimbeldon",London,,SW19 4EU,,London,1152109.rtf,,"Status: Active
Last Contacted: 2015-03-06
By: Lawrence Donnelly
Last Perm Job: 2014-06-13
Managed By: Charlotte Ashton
Contract: Eric Thwaite
"
48070,RBS,0207 085 5000 / 02083133030,,280  Bishopsgate,London,,EC2M 4RB,,London,,,"Status: Incomplete
Last Contacted: 2016-05-04
By: Danielle Green
Last Perm Job: 2012-03-05
Managed By: Sam King
Last Contract Job: 2011-05-17
Managed By: Danielle Green
Contract: Eric Thwaite
"
48418,NPower,0800 632632 ,,"Birchfield House, Joseph St",Oldbury,West Midlands ,B69 2AQ ,,"Oldbury, West Midlands ","59912.html,59913.doc,59914.doc",,"Status: Active
Last Contacted: 2015-12-15
By: Danielle Green
Last Perm Job: 2014-01-28
Managed By: Jonathan Boyes
Contract: Adam Oliver
"
48424,NPOWER 2,01905 340 400,,"OAK HOUSE, BRIDGEWATER ROAD",WORCESTER,,WR4 9FP,GB,"WORCESTER, UNITED KINGDOM",,,"Status: Active
Last Contacted: 2013-12-04
By: Jonathan Boyes
Last Perm Job: 2013-12-04
Managed By: Jonathan Boyes
Contract: Eric Thwaite
"
48442,TNS,20 7656 5000 ,,6 More London Place ,London,,SE1 2QY ,,London,"59939.html,78590.rtf",,"Status: Active
Last Contacted: 2018-07-09
By: Eric Thwaite
Last Perm Job: 2018-07-09
Managed By: Eric Thwaite
Last Contract Job: 2014-10-21
Managed By: Charlotte Ashton
Contract: Adam Oliver
"
48464,Capgemini Suisse SA, +41 44 560 2400,,Leutschenbachstrasse 95,Zurich,,8050 ,CH,"Zurich, SWITZERLAND",2283254.rtf,,"Status: Incomplete
Last Contacted: 2015-06-02
By: Matthew Mangan
Last Perm Job: 2013-01-28
Managed By: Christine Horak
Contract: Stephen Hellier
"
49210,Mindshare,020 7969 4040,,40 Strand,London,,WC2N 5RF,,London,,,"Status: Incomplete
Contract: Adam Oliver
"
49243,XXX,+41562057733 ,,Brown Boveri Str. 7,Baden,,5401 ,CH,"Baden, SWITZERLAND",,,"Status: Incomplete
Last Contacted: 2008-07-07
Last Perm Job: 2008-07-07
Contract: Stephen Hellier
"
49439,Roche,+41-61-688 1111,,Grenzacherstrasse 124,Basel,,4070 ,CH,"Basel, SWITZERLAND",,,"Status: Incomplete
Contract: Stephen Hellier
"
49602,Merrill Lynch Europe plc,020 7628 1000,,One Swan Lane,London,,EC4R3TN,GB,"London, UNITED KINGDOM",,,"Status: Incomplete
Last Contacted: 2015-03-10
By: Timothy McAllister
Contract: Stephen Hellier
"
49665,Guy's & St Thomas' NHS Trust,0071 887 188,,"St Thomas' Hospital, Westminster Bridge Road ",London,,SE1 7EH,GB,"London, UNITED KINGDOM",,,"Status: Active
Last Contacted: 2009-02-17
By: Stephen Hellier
Contract: Stephen Hellier
"
49928,Eon,02476 192 000,,"Westwood Way, Westwood business Park",Coventry,,CV4 8LG,,Coventry,,,"Status: Active
Last Contacted: 2015-07-08
By: Timothy McAllister
Last Perm Job: 2011-08-10
Managed By: Christopher Gunn
Contract: Curtis Reed
"
51005,Raindrop Information Services,020 7269 8500,http://www.manhattansoftware.co.uk/,"Queen's House,, 55-56 Lincolns Inn Field",London,,WC2A 3LJ,GB,"London, UNITED KINGDOM",59035.rtf,,"Status: Incomplete
Last Contacted: 2008-08-14
Last Perm Job: 2008-08-14
Contract: Stephen Hellier
"
51034,Virgin Mobile,0122 589 55 55 ,,"Willow Grove House, Whitehouse Business Park, Windsor Road",Towbridge,,BA14 0TQ,GB,"Towbridge, UNITED KINGDOM",,,"Status: Incomplete
Last Contacted: 2009-01-16
By: Sam King
Last Perm Job: 2009-01-16
Managed By: Sam King
Contract: Eric Thwaite
"
56463,Paragon,0845 859 0000,,"16-18 finsbury circus, park house",London,,ec2m 7eb,,London,,,"Status: Active
Last Contacted: 2017-01-18
By: Eric Thwaite
Last Perm Job: 2017-01-18
Managed By: Eric Thwaite
Last Contract Job: 2015-05-07
Managed By: Timothy McAllister
Contract: Eric Thwaite
"
57246,"Proctor & Gamble,",+41227096111,,"47, route de St-Georges","Petit-Lancy, Geneva",,1213,,"Petit-Lancy, Geneva",,,"Status: Incomplete
Contract: Stephen Hellier
"
57325,Dun & Bradstreet,01628 492 000,,"Marlow International, Parkway, Marlow ",Bucks,,SL7 1AJ,GB,"Bucks, UNITED KINGDOM",,,"Status: Active
Contract: Eric Thwaite
"
59745,PepsiCo,0118 930 6666,,"1600 Arlington Business Park, Theale",Reading ,,rg7 4sa,GB,"Reading , UNITED KINGDOM",,,"Status: Incomplete
Last Contacted: 2014-07-17
By: Samantha Hogben
Last Perm Job: 2009-05-14
Managed By: Stephen Hellier
Contract: Eric Thwaite
"
60084,The Grass Roots Group PLC,01442 829400,,Pennyroyal Court,Station Road,Hertfordshire,HP23 5QY,GB,"Station Road, Hertfordshire, UNITED KINGDOM",,,"Status: Incomplete
Last Contacted: 2009-01-07
Contract: Stephen Hellier
"
60926,BP,0207 496 400,,"500-600 Whitangate West, Central MK",Milton Keynes,,MK9 1ES,,Milton Keynes,,,"Status: Active
Contract: Eric Thwaite
"
61000,Fitch Ratings,02035 301 000,,101 Finsbury Pavement,London,,EC2A 1RS,,London,,,"Status: Active
Last Contacted: 2014-07-24
By: Samantha Hogben
Contract: Adam Oliver
"
61012,Stackworks,020 7927 3600,,90 Tottenham Court Road,London,,W1T 4TJ,,London,93835516.rtf,,"Status: Active
Last Contacted: 2015-08-13
By: Adam Oliver
Last Perm Job: 2015-03-17
Managed By: Timothy McAllister
Contract: Sara Turkes
"
61891,Mizuho International Place,0207 236 1090,,Bracken House ,1 Friday Street,,EC4M 9JA,GB,"1 Friday Street, UNITED KINGDOM",,,"Status: Incomplete
Last Contacted: 2016-04-01
By: Danielle Green
Last Contract Job: 2008-08-21
Contract: Stephen Hellier
"
62109,ITV,08448 818 000,,200 Grays Inn Road,London,,WC1X 8HF,,London,,,"Status: Incomplete
Last Contacted: 2014-06-18
By: William Rees
Last Perm Job: 2011-05-05
Managed By: Sam King
Contract: Adam Oliver
"
62142,test 4,,,test,,,,,,,,"Status: Active
Last Contacted: 2015-01-06
By: Bond 01
Last Perm Job: 2015-01-06
Managed By: Bond 01
Contract: Bond 01
"
62157,JP Morgan,02077 424 000,,60 Victoria Embankment ,London,,EC4Y 0JP,,London,,,"Status: Active
Last Contacted: 2016-04-08
By: Danielle Green
Last Perm Job: 2010-11-25
Managed By: Stephen Hellier
Contract: Stephen Hellier
"
62364,Black Sun PLC,02077 360 011,,"Fulham Palace, Bishop's Avenue",London,,SW6 6EA,,London,,,"Status: Active
Last Contacted: 2013-04-23
By: Neville James
Last Perm Job: 2013-04-23
Managed By: Neville James
Last Contract Job: 2008-10-08
Contract: Stephen Hellier
"
62468,Blueberry Wave,,,"The Granary Office, Great Barrington",Burford,Oxfordshire,OX18 4US,,"Burford, Oxfordshire",,,"Status: Active
Contract: Sara Turkes
"
62552,Tesco Mobile,00353 12808441,,"Gresham House, Marine Road, Dunlaoghairi",County Ireland ,,,IE,"County Ireland , IRELAND",,,"Status: Incomplete
Contract: Eric Thwaite
"
62556,Allen & Overy,02030 880 000,www.allenovery.com,1 Bishops Street,London,Londo,E1 6AD,,"London, Londo",222738.rtf,,"Status: Lead
Last Contacted: 2015-03-16
By: Lawrence Donnelly
Contract: Stephen Hellier
"
62631,PRTM,020 7872 5770,www.prtm.com,"1 Northumberland Avenue , Trafalgar Square ",London,London,WC2 5BW,,"London, London",,,"Status: Incomplete
Last Contacted: 2009-01-14
By: Eric Thwaite
Contract: Stephen Hellier
"
