company-externalId,client_id,company-name,company-phone,company-website,company-locationAddress,company-locationCity,company-locationState,company-locationZipCode,company-locationCountry,company-locationName,company-document,insert_timestamp,company-owners,company-note
41966,1093669,HTC Europe,01753 218 960,,"7th floor,Thames Central, Hatfield Road",Slough,,SL1 1QE,GB,"Slough, UNITED KINGDOM",50485.html,11/06/2008 16:59:51,Curtis.Reed@initi8recruitment.com,"ID: 1093669
Status: Incomplete
Created By: Sam King
Source: 8249263
Last Updated: 2016-07-20
By: Karen Hellier
Contract: Curtis Reed
"
42140,1093670,Motability,020 7654 4303,,City Gate House,London,,SE1 9HB,GB,"London, UNITED KINGDOM",,12/06/2008 12:00:59,Adam.oliver@initi8recruitment.com ,"ID: 1093670
Status: Incomplete
Created By: Sam King
Source: 8249263
Last Contacted: 2015-02-27
By: Lawrence Donnelly
Last Updated: 2016-07-28
By: Karen Hellier
Last Perm Job: 2011-02-24
Managed By: Christopher Gunn
Contract: Adam Oliver
"
42144,1093671,Five TV,02075 505 555,,22 Long Acre ,London,,WC2E 9LY,GB,"London, UNITED KINGDOM",,12/06/2008 12:11:01,Stephen@initi8recruitment.com ,"ID: 1093671
Status: Active
Created By: Stephen Hellier
Last Updated: 2016-07-12
By: Karen Hellier
Contract: Stephen Hellier
"
42152,1093672,Five TV 2,02075 505 555,,22 Long Acre ,London,,WC2E,GB,"London, UNITED KINGDOM",,12/06/2008 12:22:29,Stephen@initi8recruitment.com ,"ID: 1093672
Status: Active
Created By: Stephen Hellier
Last Contacted: 2008-12-04
By: Stephen Hellier
Last Updated: 2016-07-12
By: Karen Hellier
Contract: Stephen Hellier
"
42167,1093673,Yell,08456037109,,"Queens Walk, Oxford Road,",Reading,,RG1 7PT,GB,"Reading, UNITED KINGDOM","107263.doc,107264.doc,107265.doc",12/06/2008 12:33:10,Stephen@initi8recruitment.com ,"ID: 1093673
Status: Active
Created By: Stephen Hellier
Source: 8249260
Last Contacted: 2013-07-11
By: Robyn Halbert
Last Updated: 2018-07-18
By: Karen Hellier
Last Perm Job: 2011-09-06
Managed By: Paul Koch
Contract: Stephen Hellier
"
42207,1093674,AOL Europe,0207 492 1000 ,,68 Hammersmith Road ,London,,W14 8YW,GB,"London, UNITED KINGDOM",,12/06/2008 14:54:47,Stephen@initi8recruitment.com ,"ID: 1093674
Status: Active
Created By: Stephen Hellier
Last Contacted: 2015-04-23
By: Adam Oliver
Last Updated: 2016-06-19
By: Karen Hellier
Last Perm Job: 2015-04-23
Managed By: Adam Oliver
Contract: Stephen Hellier
"
42271,1093675,MRM Meteorite,02071538000,,76-80 Southwark Street,London,,SE1 0PN,GB,"London, UNITED KINGDOM",,12/06/2008 17:49:15,Curtis.Reed@initi8recruitment.com,"ID: 1093675
Status: Active
Created By: Sam King
Source: 8249263
Last Contacted: 2015-04-21
By: Lawrence Donnelly
Last Updated: 2016-07-28
By: Karen Hellier
Last Perm Job: 2008-06-13
Managed By: Sam King
Contract: Curtis Reed

General Notes: 
CREATED DATE: Jul 10 2012  9:19AM
MGM Meteorite - 020 7153 8072 
Based in same building

"
42485,1093676,Credit Suisse,,,Postfach 1,Zurich,,8070,CH,"Zurich, SWITZERLAND",,13/06/2008 11:00:11,Stephen@initi8recruitment.com ,"ID: 1093676
Status: Incomplete
Source: 8249263
Last Contacted: 2008-06-13
Last Updated: 2008-08-08
Last Perm Job: 2008-06-13
Contract: Stephen Hellier
"
43047,1093677,Nomis Solutions,0207 812 7251 ,www.nomissolutions.com,25 Floral Street,London,,WC2E 9DS,,London,,13/06/2008 14:20:15,Eric@initi8recruitment.com ,"ID: 1093677
Status: Incomplete
Created By: Eric Thwaite
Last Contacted: 2008-08-06
By: Eric Thwaite
Last Updated: 2016-08-19
By: Sam Covey
Last Perm Job: 2008-06-13
Managed By: Eric Thwaite
Contract: Eric Thwaite
"
43069,1093678,Aimia,02071 524 700,http://www.loyalty.co.uk/,80 Strand,London,,WC2R 0NN,,London,,13/06/2008 15:19:21,Eric@initi8recruitment.com ,"ID: 1093678
Status: Active
Created By: Eric Thwaite
Last Contacted: 2018-07-06
By: Eric Thwaite
Last Updated: 2018-08-12
By: Karen Hellier
Last Perm Job: 2012-01-25
Managed By: Sam King
Last Contract Job: 2010-06-09
Managed By: Matthew Davoren
Contract: Eric Thwaite

General Notes: 
CREATED DATE: Jun 26 2008 10:27AM
Marketing and loyalty management company - Parent company of Nectar

"
43078,1093679,Rapp,0203 443 0700,www.wwavrc.co.uk,"90 Southwark St, London",London,,SE1 0SW,GB,"London, UNITED KINGDOM",94665980.doc,13/06/2008 15:41:45,Adam.oliver@initi8recruitment.com ,"ID: 1093679
Status: Active
Created By: Sam King
Last Contacted: 2019-01-05
By: Eric Thwaite
Last Updated: 2019-01-05
By: Eric Thwaite
Last Perm Job: 2019-01-05
Managed By: Eric Thwaite
Last Contract Job: 2013-07-11
Managed By: Robyn Halbert
Contract: Adam Oliver

General Notes: 
CREATED DATE: Jan  4 2019 12:06PM
Code rebrand side of Rapp €“ last 18 months marketing tch business €“ agile tech start up €“ incorporated into Rapp

Work closely with all agencies in the group €“ headed by Andy Rowe (debs caravan left) €“ Ian smith (heads up marketing science based in Gatwick) currently 6 ds€™ and data strat people 

Virgin Christie€™s client list and others €“ they ned split between modelling / consultancy / and analytical €“ Friday afternoons for training and development up-skills everyone coding and management as well

They are lacking in python so keen to see people with these skills €“ they need adaptable people and like change and fast paced work €“ python looks to be the language they need people with 

Going from strength to strength €“ data works across everything €“ doing stuff with AI as well


"
43087,1093680,GE Money Home Lending,02088 611 313/01923 426 426,www.gemoney.co.uk,"Building 4, Croxley Business Park",Watford,Hertfordshire,WD18 8YF,GB,"Watford, Hertfordshire, UNITED KINGDOM",,13/06/2008 15:57:23,Curtis.Reed@initi8recruitment.com,"ID: 1093680
Status: Active
Created By: Sam King
Last Contacted: 2015-04-08
By: Lawrence Donnelly
Last Updated: 2017-02-10
By: Sam Covey
Last Perm Job: 2010-03-15
Managed By: Eric Thwaite
Contract: Curtis Reed
"
43093,1093681,First Direct,01132 766 100,www.firstdirect.com,40 Wakefield Road,Leeds,West Yorkshire,LS98 1FD,,"Leeds, West Yorkshire",,13/06/2008 16:12:44,Adam.oliver@initi8recruitment.com ,"ID: 1093681
Status: Active
Created By: Sam King
Last Contacted: 2009-11-02
By: Eric Thwaite
Last Updated: 2017-02-09
By: Sam Covey
Last Perm Job: 2009-11-02
Managed By: Eric Thwaite
Contract: Adam Oliver
"
43108,1093682,Scottish Widows,0131 6556000,www.scottishwidows.co.uk,"Port Hamilton, 69 Morrison St",Edinburgh,,EH3 8YF,,Edinburgh,,13/06/2008 16:41:53,Adam.oliver@initi8recruitment.com ,"ID: 1093682
Status: Incomplete
Created By: Sam King
Last Contacted: 2008-06-13
By: Sam King
Last Updated: 2016-11-14
By: Sam Covey
Last Perm Job: 2008-06-13
Managed By: Sam King
Contract: Adam Oliver
"
43111,1093683,RNIB,02073 881 266,www.rnib.org.uk,105 Judd Street,London,,WC1H 9NE,,London,,13/06/2008 17:19:34,Adam.oliver@initi8recruitment.com ,"ID: 1093683
Status: Active
Created By: Sam King
Last Contacted: 2017-02-15
By: Eric Thwaite
Last Updated: 2017-02-15
By: Eric Thwaite
Last Perm Job: 2017-02-15
Managed By: Eric Thwaite
Contract: Adam Oliver
"
43114,1093684,MBNA Europe Bank Ltd,01244 672 000,www.mbnacredit.co.uk ,"Stansfield House, Chester Business Park",Chester,Cheshire,CH4 9QQ,,"Chester, Cheshire",,13/06/2008 17:31:51,Adam.oliver@initi8recruitment.com ,"ID: 1093684
Status: Incomplete
Created By: Sam King
Last Contacted: 2008-11-11
By: Eric Thwaite
Last Updated: 2017-04-19
By: Sam Covey
Last Perm Job: 2008-06-13
Managed By: Sam King
Contract: Adam Oliver
"
43117,1093685,Rethink International,01625 820060,www.rethink.co.uk,"Hagley House, Willowmead Park",Prestbury,Cheshire,SK10 4DF,,"Prestbury, Cheshire",,13/06/2008 17:35:38,Adam.oliver@initi8recruitment.com ,"ID: 1093685
Status: Incomplete
Created By: Sam King
Last Contacted: 2008-08-21
By: Eric Thwaite
Last Updated: 2016-07-27
By: Sam Covey
Last Contract Job: 2008-06-27
Managed By: Eric Thwaite
Contract: Adam Oliver
"
43407,1093686,KPMG,0207 311 1000,,1-2 Dorset Rise,London,,EC4Y 8EN,GB,"London, UNITED KINGDOM",,16/06/2008 14:06:32,Eric@initi8recruitment.com ,"ID: 1093686
Status: Incomplete
Created By: Eric Thwaite
Source: 8249265
Last Contacted: 2016-02-29
By: Danielle Green
Last Updated: 2017-04-07
By: Sam Covey
Last Perm Job: 2010-04-22
Managed By: Matthew Davoren
Contract: Eric Thwaite

General Notes: 
CREATED DATE: Oct 22 2008  2:46PM
KPMG - Forensic Technology 
Data Forensic Team - approx 20-30 people
Clients within this are top secret - Data Forensics is Fraud

Data Analytics (£25-30k) - 4 vacancies (looking for E grade, but will consider D and C grades)

BANDING - E grade - Junior Analyst (approx 1-2 years), approx £25 - 30k
                  D grade - Advisor/Assistant Manager, approx £35k
                  C grade - Manager, approx £45k

SELECTION PROCESS QUITE SLOW
Submit CV onto the portal, ensure to put on salary info and avaliability

Then selection for testing (1 hour technical test around Data Analytics)

1st Interview

2nd Interview followed by a HR Interview


Client looks for CVs with evidence of data manipulation etc

SELLING POINTS 
Lunch Allowance £2.85 per day
Life Assurance
Pension scheme - which goes up
BUPA - for grade D and above
Bonus - performance related (Good compared to other big 4)
Car allowance - for C grade £4.5k
25 days Holiday
Emphasis on work-life balance (flexible hours, part-time, work from home)
Best performer in Big 4 / Big 5 

ALSO moving offices to 15 Canada Square, Canary Wharf
Brand new tower, all KPMG, very modern

"
43458,1093687,Capital One,0115 8433300,,Capital House,Nottingham,,NG2,GB,"Nottingham, UNITED KINGDOM",,16/06/2008 15:03:49,Eric@initi8recruitment.com ,"ID: 1093687
Status: Incomplete
Created By: Eric Thwaite
Last Contacted: 2016-04-14
By: Danielle Green
Last Updated: 2018-11-01
By: Eric Thwaite
Last Perm Job: 2011-10-06
Managed By: Christopher Gunn
Contract: Eric Thwaite
"
43471,1093688,Platform Home Loans,0207 512 4000,,2 Harbour Exchange Square,London,,E14 9FR,GB,"London, UNITED KINGDOM",,16/06/2008 15:19:55,Eric@initi8recruitment.com ,"ID: 1093688
Status: Incomplete
Created By: Eric Thwaite
Last Updated: 2018-08-12
By: Karen Hellier
Contract: Eric Thwaite
"
43482,1093689,LLoyds TSB,"01312254555,02075225001 ",,The Pentagon,London,,EC1Y 4XX,,London,99232.doc,16/06/2008 15:35:45,Eric@initi8recruitment.com ,"ID: 1093689
Status: Active
Created By: Eric Thwaite
Last Contacted: 2015-11-05
By: Matthew Mangan
Last Updated: 2018-08-09
By: Karen Hellier
Last Perm Job: 2014-08-05
Managed By: William Rees
Last Contract Job: 2011-05-11
Managed By: Sam King
Contract: Eric Thwaite

General Notes: 
CREATED DATE: Jun 19 2008 11:03AM
The 01312254555 is the new switchboard number for LBG and TSB staff.

 
Bands: 6 £20k - £24k 5 £24k - £34k 4 £32 - 50k 3 £48k - £75k

"
43511,1093690,Test Client 3,,,Test Test Test,,,,,,,16/06/2008 16:13:48,,"ID: 1093690
Status: Incomplete
Created By: Bond 01
Last Contacted: 2008-07-02
By: Bond 01
Last Updated: 2016-08-01
By: Sam Covey
Last Perm Job: 2008-06-16
Managed By: Bond 01
Contract: Bond 01
"
43543,1093691,AOL Broadband,02073 482 500,,80 Hammersmith Road,London,,W14 8UD,GB,"London, UNITED KINGDOM",,16/06/2008 16:49:39,Stephen@initi8recruitment.com ,"ID: 1093691
Status: Active
Created By: Stephen Hellier
Last Contacted: 2008-08-29
By: Stephen Hellier
Last Updated: 2016-09-27
By: Karen Hellier
Last Perm Job: 2008-08-29
Managed By: Stephen Hellier
Contract: Stephen Hellier
"
43572,1093692,Virgin Media,01256 752000,www.VirginMedia.com,"Media House, Bartley Wood Business Park",Hook,Hampshire,RG27 9UP,,"Hook, Hampshire",,16/06/2008 17:20:13,Eric@initi8recruitment.com ,"ID: 1093692
Status: Active
Created By: Eric Thwaite
Last Contacted: 2017-03-08
By: Adam Oliver
Last Updated: 2017-03-08
By: Adam Oliver
Last Perm Job: 2011-07-13
Managed By: Jerome Marks
Last Contract Job: 2010-01-28
Managed By: Sam King
Contract: Eric Thwaite
"
43640,1093693,Carbon Trust,0800 085 2005 (3),,"8th Floor, 3 Clement's Inn",London,,WC2A 2AZ,GB,"London, UNITED KINGDOM",,17/06/2008 10:41:32,Eric@initi8recruitment.com ,"ID: 1093693
Status: Incomplete
Created By: Eric Thwaite
Last Contacted: 2008-06-17
By: Eric Thwaite
Last Updated: 2017-01-16
By: Sam Covey
Contract: Eric Thwaite
"
43693,1093694,American Express Switzerland,+41 44 385 6900,,Zurich,Zurich,,,CH,"Zurich, SWITZERLAND",,17/06/2008 13:45:01,Stephen@initi8recruitment.com ,"ID: 1093694
Status: Active
Source: 8249263
Last Contacted: 2013-12-19
By: Annahita Lagevardi
Last Updated: 2016-06-19
By: Karen Hellier
Contract: Stephen Hellier

General Notes: 
CREATED DATE: Jun 17 2008  1:46PM
16.12.13 - American Express Cards are issued in Switzerland by Credit Suisse AG & processed by Swisscard AECS AG.


"
43793,1093695,The AA,03705 448 866 ,,Basing View,Basingstoke,Hampshire,RG21 4EA,GB,"Basingstoke, Hampshire, UNITED KINGDOM",,17/06/2008 17:37:21,Chris.Gunn@initi8recruitment.com,"ID: 1093695
Status: Incomplete
Created By: Sam King
Last Contacted: 2015-11-25
By: Carl Ashdown
Last Updated: 2016-07-22
By: Sam Covey
Last Perm Job: 2011-08-15
Managed By: Jerome Marks
Last Contract Job: 2010-01-07
Managed By: Eric Thwaite
Contract: Christopher Gunn
"
43813,1093696,Ing Direct,08456 038 888,,410 Thames Valley Park Drive,Reading,,RG6 1RH,GB,"Reading, UNITED KINGDOM",,17/06/2008 18:56:54,Eric@initi8recruitment.com ,"ID: 1093696
Status: Active
Created By: Eric Thwaite
Last Contacted: 2012-09-26
By: Igor Tanjga
Last Updated: 2017-03-29
By: Sam Covey
Last Perm Job: 2008-10-02
Managed By: Sam King
Last Contract Job: 2012-01-09
Managed By: Luke Webber
Contract: Eric Thwaite
"
44260,1093697,Test Client 2,08454606588,,Greville Street ,London,,EC1,GB,"London, UNITED KINGDOM",,18/06/2008 15:50:12,Stephen@initi8recruitment.com ,"ID: 1093697
Status: Incomplete
Source: 8249263
Last Contacted: 2011-03-08
By: Bond 01
Last Updated: 2016-08-01
By: Sam Covey
Last Perm Job: 2011-03-08
Managed By: Bond 01
Contract: Stephen Hellier
"
44395,1093698,HSBC,02079 918 888 ,,8 Canada Square,London,,E14 5HQ,GB,"London, UNITED KINGDOM",94278705.pdf,19/06/2008 09:31:37,Eric@initi8recruitment.com ,"ID: 1093698
Status: Active
Created By: Eric Thwaite
Last Contacted: 2016-04-27
By: Danielle Green
Last Updated: 2019-05-16
By: Karen Hellier
Last Perm Job: 2015-07-23
Managed By: Danielle Green
Last Contract Job: 2012-09-18
Managed By: Jessica Miles
Contract: Eric Thwaite
"
44444,1093699,Mediacom,0207 158 5500,,124 Theobald's Road,London,,WC1,,London,,19/06/2008 11:44:55,Eric@initi8recruitment.com ,"ID: 1093699
Status: Incomplete
Created By: Eric Thwaite
Last Contacted: 2015-04-01
By: Carl Ashdown
Last Updated: 2016-07-27
By: Karen Hellier
Last Perm Job: 2013-07-31
Managed By: Jonathan Boyes
Contract: Eric Thwaite
"
44448,1093700,Bank Leumi,0041442079111,,Postfach,Zurich,,8022,CH,"Zurich, SWITZERLAND",,19/06/2008 11:53:37,Stephen@initi8recruitment.com ,"ID: 1093700
Status: Incomplete
Source: 8249263
Last Updated: 2008-06-25
Contract: Stephen Hellier
"
44453,1093701,Bank Sal. Oppenheim 2,+41 44 214 2214,,Postfach,Zurich,,8022,CH,"Zurich, SWITZERLAND",,19/06/2008 11:57:43,Stephen@initi8recruitment.com ,"ID: 1093701
Status: Incomplete
Source: 8249263
Last Contacted: 2013-11-27
By: Annahita Lagevardi
Last Updated: 2013-12-23
By: Annahita Lagevardi
Contract: Stephen Hellier

General Notes: 
CREATED DATE: Oct 16 2013 10:11AM
16.10.13 - Bank Sal. Oppenheim has been integrated fully into DB.

27.11.13 - Spoke to Mr Francois, who was kind & polite, mentioning that he is not the right point of contact as he is an end user & not so much involved in the IT side of things. Mr. Ricklin was unavailable.

28.11.13 - False entry - Mr. Hofmann works at DB.


"
44457,1093702,Bank Thalwil 2,004144 723 8888,,Gotthardstr. 14,Thalwil,,8800,CH,"Thalwil, SWITZERLAND",,19/06/2008 12:03:43,Stephen@initi8recruitment.com ,"ID: 1093702
Status: Incomplete
Source: 8249263
Last Updated: 2013-11-27
By: Annahita Lagevardi
Contract: Stephen Hellier
"
44460,1093703,Bank Vontobel AG 2,+41 44 283 7111,,Bnhnhofstr. 3,Postfach,,8022,CH,"Postfach, SWITZERLAND",,19/06/2008 12:06:21,Stephen@initi8recruitment.com ,"ID: 1093703
Status: Active
Source: 8249263
Last Contacted: 2013-12-06
By: Annahita Lagevardi
Last Updated: 2016-06-21
By: Karen Hellier
Contract: Stephen Hellier

General Notes: 
CREATED DATE: Dec  2 2013  2:45PM




04.12.13 - Mr. Roost is still unavailable.

11.12.13 - Various Zurich based perm roles available on website.


"
44462,1093704,Banque Du Bois,004144 560 1080,,Bahnhofstr. 86 ,Postfach,,8023,CH,"Postfach, SWITZERLAND",,19/06/2008 12:10:34,Stephen@initi8recruitment.com ,"ID: 1093704
Status: Active
Source: 8249263
Last Contacted: 2013-11-25
By: Annahita Lagevardi
Last Updated: 2016-06-22
By: Karen Hellier
Contract: Stephen Hellier

General Notes: 
CREATED DATE: Nov 28 2013  2:22PM
28.11.13 - Banque Du Bois is in liquidation - previously known as Swissnetbank.com.

"
44465,1093705,XBanque General du LuxembourgX,004144 336 6767,,Postfach,Zurich,,8023,CH,"Zurich, SWITZERLAND",,19/06/2008 12:13:31,Stephen@initi8recruitment.com ,"ID: 1093705
Status: Incomplete
Last Updated: 2016-07-18
By: Sam Covey
Contract: Stephen Hellier
"
44467,1093706,Sallfort Privatbank AG X,+41 44 268 5300,,Postfach,Zurich,,8023,CH,"Zurich, SWITZERLAND",,19/06/2008 12:15:26,Stephen@initi8recruitment.com ,"ID: 1093706
Status: Incomplete
Source: 8249263
Last Updated: 2016-07-26
By: Sam Covey
Contract: Stephen Hellier

General Notes: 
CREATED DATE: Oct  9 2013  9:40AM


09.10.13 - This bank doesn't exist anymore. The person at the reception was very accommodating and may be approached in future.

21.11.13 - The IT department doesn't exist anymore either, due to outsourcing.

18.12.13 - Banque de Gestion Financiere has now merged with Sallfort Privatbank AG.


"
44471,1093707,Leonteq Securities AG,+41 44 226 1717,http://www.efgbank.com/,Bahnhofstrasse 16,8022 Zürich,,,CH,"8022 Zürich, SWITZERLAND",,19/06/2008 12:17:43,Stephen@initi8recruitment.com ,"ID: 1093707
Status: Incomplete
Source: 8249263
Last Contacted: 2012-12-12
By: Christine Horak
Last Updated: 2016-07-26
By: Karen Hellier
Last Perm Job: 2011-03-09
Managed By: Danielle Green
Contract: Stephen Hellier

General Notes: 
CREATED DATE: Jan 22 2009  9:11AM
23.10.13 - Mr. Huwiler does not work here anymore.

13.12.13 - Slightly lenghty conversation with receptionist, who noted I had called for Mr. Patnaik: He is apparently SO busy, that he only accepts scheduled calls - thus, the only way to progress is to write an email & take things from there.


"
